"primaryKey","teamId","seasonPlayed","leagueId","playerName","number","position","height","weight","birthDate","age","experience","school","playerId","season","dt"
"203485_1610612761_2017-18","1610612761","2017","00","Lorenzo Brown","4","G","6-5","189","AUG 26, 1990","27.0","3","North Carolina State","203485","2017-18","2018-04-13T22:39:11.529"
"203486_1610612743_2017-18","1610612743","2017","00","Mason Plumlee","24","C-F","6-11","255","MAR 05, 1990","28.0","4","Duke","203486","2017-18","2018-04-13T22:39:11.529"
"203487_1610612766_2017-18","1610612766","2017","00","Michael Carter-Williams","10","G","6-6","190","OCT 10, 1991","26.0","4","Syracuse","203487","2017-18","2018-04-13T22:39:11.529"
"203488_1610612737_2017-18","1610612737","2017","00","Mike Muscala","31","F-C","6-11","240","JUL 01, 1991","26.0","4","Bucknell","203488","2017-18","2018-04-13T22:39:11.529"
"203489_1610612762_2017-18","1610612762","2017","00","Nate Wolters","16","G","6-4","190","MAY 15, 1991","26.0","2","South Dakota State","203489","2017-18","2018-01-03T15:59:32.473"
"203490_1610612764_2017-18","1610612764","2017","00","Otto Porter Jr.","22","F","6-8","198","JUN 03, 1993","24.0","4","Georgetown","203490","2017-18","2018-04-13T22:39:11.529"
"203493_1610612765_2017-18","1610612765","2017","00","Reggie Bullock","25","G-F","6-7","205","MAR 16, 1991","27.0","4","North Carolina","203493","2017-18","2018-04-13T22:39:11.529"
"203496_1610612755_2017-18","1610612755","2017","00","Robert Covington","33","F","6-9","225","DEC 14, 1990","27.0","4","Tennessee State","203496","2017-18","2018-04-13T22:39:11.529"
"203497_1610612762_2017-18","1610612762","2017","00","Rudy Gobert","27","C","7-1","245","JUN 26, 1992","25.0","4","France","203497","2017-18","2018-04-13T22:39:11.529"
"203498_1610612749_2017-18","1610612749","2017","00","Shabazz Muhammad","15","G-F","6-6","221","NOV 13, 1992","25.0","4","UCLA","203498","2017-18","2018-04-13T22:39:11.529"
"203498_1610612750_2017-18","1610612750","2017","00","Shabazz Muhammad","15","G-F","6-6","221","NOV 13, 1992","25.0","4","UCLA","203498","2017-18","2018-02-14T04:58:03.217"
"203499_1610612738_2017-18","1610612738","2017","00","Shane Larkin","8","G","5-11","175","OCT 02, 1992","25.0","3","Miami (FL)","203499","2017-18","2018-04-13T22:39:11.529"
"203500_1610612760_2017-18","1610612760","2017","00","Steven Adams","12","C","7-0","255","JUL 20, 1993","24.0","4","Pittsburgh","203500","2017-18","2018-04-13T22:39:11.529"
"203501_1610612752_2017-18","1610612752","2017","00","Tim Hardaway Jr.","3","F-G","6-6","205","MAR 16, 1992","26.0","4","Michigan","203501","2017-18","2018-04-13T22:39:11.529"
"203503_1610612749_2017-18","1610612749","2017","00","Tony Snell","21","G","6-7","221","NOV 10, 1991","26.0","4","New Mexico","203503","2017-18","2018-04-13T22:39:11.529"
"203504_1610612752_2017-18","1610612752","2017","00","Trey Burke","23","G","6-1","191","NOV 12, 1992","25.0","4","Michigan","203504","2017-18","2018-04-13T22:39:11.529"
"203505_1610612747_2017-18","1610612747","2017","00","Vander Blue","17","G","6-5","200","JUL 17, 1992","25.0","2","Marquette","203505","2017-18","2018-01-12T15:00:35.667"
"203506_1610612754_2017-18","1610612754","2017","00","Victor Oladipo","4","G","6-4","210","MAY 04, 1992","25.0","4","Indiana","203506","2017-18","2018-04-13T22:39:11.529"
"203507_1610612749_2017-18","1610612749","2017","00","Giannis Antetokounmpo","34","F","6-11","222","DEC 06, 1994","23.0","4","Greece","203507","2017-18","2018-04-13T22:39:11.529"
"203512_1610612761_2017-18","1610612761","2017","00","Lucas Nogueira","92","C","7-0","220","JUL 26, 1992","25.0","3","","203512","2017-18","2018-04-13T22:39:11.529"
"203516_1610612763_2017-18","1610612763","2017","00","James Ennis III","8","F","6-7","210","JUL 01, 1990","27.0","3","Long Beach State","203516","2017-18","2018-02-04T07:40:59.388"
"203516_1610612765_2017-18","1610612765","2017","00","James Ennis III","33","F","6-7","210","JUL 01, 1990","27.0","3","Long Beach State","203516","2017-18","2018-04-13T22:39:11.529"
"203518_1610612760_2017-18","1610612760","2017","00","Alex Abrines","8","G","6-6","190","AUG 01, 1993","24.0","1","","203518","2017-18","2018-04-13T22:39:11.529"
"203521_1610612749_2017-18","1610612749","2017","00","Matthew Dellavedova","8","G","6-4","198","SEP 08, 1990","27.0","4","Saint Marys (CA)","203521","2017-18","2018-04-13T22:39:11.529"
"203524_1610612740_2017-18","1610612740","2017","00","Solomon Hill","44","F","6-7","225","MAR 18, 1991","27.0","4","Arizona","203524","2017-18","2018-04-13T22:39:11.529"
"203526_1610612762_2017-18","1610612762","2017","00","Raul Neto","25","G","6-1","179","MAY 19, 1992","25.0","2","","203526","2017-18","2018-04-13T22:39:11.529"
"203530_1610612759_2017-18","1610612759","2017","00","Joffrey Lauvergne","77","C","6-11","260","SEP 30, 1991","26.0","3","","203530","2017-18","2018-04-13T22:39:11.529"
"203546_1610612740_2017-18","1610612740","2017","00","Ian Clark","2","G","6-3","175","MAR 07, 1991","27.0","4","Belmont","203546","2017-18","2018-04-13T22:39:11.529"
"203547_1610612762_2017-18","1610612762","2017","00","Eric Griffin","17","C-F","6-8","205","MAY 26, 1990","27.0","R","Campbell","203547","2017-18","2018-01-03T15:59:32.473"
"203552_1610612742_2017-18","1610612742","2017","00","Seth Curry","30","G","6-2","185","AUG 23, 1990","27.0","4","Duke","203552","2017-18","2018-04-13T22:39:11.529"
"203580_1610612740_2017-18","1610612740","2017","00","Larry Drew II","1","G","6-2","180","MAR 05, 1990","28.0","1","UCLA","203580","2017-18","2018-04-13T22:39:11.529"
"203580_1610612755_2017-18","1610612755","2017","00","Larry Drew II","27","G","6-2","180","MAR 05, 1990","27.0","1","UCLA","203580","2017-18","2018-02-04T07:40:59.388"
"203584_1610612756_2017-18","1610612756","2017","00","Troy Daniels","30","G","6-4","205","JUL 15, 1991","26.0","4","Virginia Commonwealth","203584","2017-18","2018-04-13T22:39:11.529"
"203585_1610612748_2017-18","1610612748","2017","00","Rodney McGruder","17","G-F","6-4","200","JUL 29, 1991","26.0","1","Kansas State","203585","2017-18","2018-04-13T22:39:11.529"
"203613_1610612753_2017-18","1610612753","2017","00","Jonathon Simmons","17","F","6-6","195","SEP 14, 1989","28.0","2","Houston","203613","2017-18","2018-04-13T22:39:11.529"
"203687_1610612765_2017-18","1610612765","2017","00","Reggie Hearn","38","G","6-5","210","AUG 14, 1991","26.0","R","Northwestern","203687","2017-18","2018-04-13T22:39:11.529"
"203705_1610612737_2017-18","1610612737","2017","00","Josh Magette","11","G","6-1","160","NOV 28, 1989","28.0","R","Alabama-Huntsville","203705","2017-18","2018-04-13T22:39:11.529"
"203710_1610612746_2017-18","1610612746","2017","00","C.J. Williams","9","F-G","6-5","230","FEB 06, 1990","28.0","R","North Carolina State","203710","2017-18","2018-04-13T22:39:11.529"
"2037_1610612750_2017-18","1610612750","2017","00","Jamal Crawford","11","G","6-5","185","MAR 20, 1980","38.0","17","Michigan","2037","2017-18","2018-04-13T22:39:11.529"
"203816_1610612742_2017-18","1610612742","2017","00","Scotty Hopson","32","G","6-7","204","AUG 08, 1989","28.0","1","Tennessee","203816","2017-18","2018-03-12T00:47:38.694"
"203894_1610612757_2017-18","1610612757","2017","00","Shabazz Napier","6","G","6-1","175","JUL 14, 1991","26.0","3","Connecticut","203894","2017-18","2018-04-13T22:39:11.529"
"203897_1610612741_2017-18","1610612741","2017","00","Zach LaVine","8","G","6-5","185","MAR 10, 1995","23.0","3","UCLA","203897","2017-18","2018-04-13T22:39:11.529"
"203898_1610612747_2017-18","1610612747","2017","00","Tyler Ennis","10","G","6-3","194","AUG 24, 1994","23.0","3","Syracuse","203898","2017-18","2018-04-13T22:39:11.529"
"203900_1610612745_2017-18","1610612745","2017","00","Markel Brown","26","G","6-3","190","JAN 29, 1992","26.0","2","Oklahoma State","203900","2017-18","2018-04-13T22:39:11.529"
"203901_1610612753_2017-18","1610612753","2017","00","Elfrid Payton","2","G","6-4","185","FEB 22, 1994","23.0","3","Louisiana-Lafayette","203901","2017-18","2018-02-04T07:40:59.388"
"203901_1610612756_2017-18","1610612756","2017","00","Elfrid Payton","2","G","6-4","185","FEB 22, 1994","24.0","3","Louisiana-Lafayette","203901","2017-18","2018-04-13T22:39:11.529"
"203903_1610612739_2017-18","1610612739","2017","00","Jordan Clarkson","8","G","6-5","194","JUN 07, 1992","25.0","3","Missouri","203903","2017-18","2018-04-13T22:39:11.529"
"203903_1610612747_2017-18","1610612747","2017","00","Jordan Clarkson","6","G","6-5","194","JUN 07, 1992","25.0","3","Missouri","203903","2017-18","2018-02-04T07:40:59.388"
"203912_1610612757_2017-18","1610612757","2017","00","CJ Wilcox","23","G","6-5","195","DEC 30, 1990","27.0","3","Washington","203912","2017-18","2018-04-13T22:39:11.529"
"203914_1610612743_2017-18","1610612743","2017","00","Gary Harris","14","G","6-4","210","SEP 14, 1994","23.0","3","Michigan State","203914","2017-18","2018-04-13T22:39:11.529"
"203915_1610612751_2017-18","1610612751","2017","00","Spencer Dinwiddie","8","G","6-6","200","APR 06, 1993","25.0","3","Colorado","203915","2017-18","2018-04-13T22:39:11.529"
"203917_1610612751_2017-18","1610612751","2017","00","Nik Stauskas","2","G","6-6","205","OCT 07, 1993","24.0","3","Michigan","203917","2017-18","2018-04-13T22:39:11.529"
"203918_1610612739_2017-18","1610612739","2017","00","Rodney Hood","1","G","6-8","206","OCT 20, 1992","25.0","3","Duke","203918","2017-18","2018-04-13T22:39:11.529"
"203918_1610612762_2017-18","1610612762","2017","00","Rodney Hood","5","G","6-8","206","OCT 20, 1992","25.0","3","Duke","203918","2017-18","2018-02-04T07:40:59.388"
"203920_1610612753_2017-18","1610612753","2017","00","Khem Birch","24","C","6-9","220","SEP 28, 1992","25.0","R","Nevada-Las Vegas","203920","2017-18","2018-04-13T22:39:11.529"
"203922_1610612754_2017-18","1610612754","2017","00","Glenn Robinson III","40","G-F","6-7","215","JAN 08, 1994","24.0","3","Michigan","203922","2017-18","2018-04-13T22:39:11.529"
"203923_1610612755_2017-18","1610612755","2017","00","James Young","8","G-F","6-6","215","AUG 16, 1995","22.0","3","Kentucky","203923","2017-18","2018-03-19T14:36:33.05"
"203924_1610612760_2017-18","1610612760","2017","00","Jerami Grant","9","F","6-9","220","MAR 12, 1994","24.0","3","Syracuse","203924","2017-18","2018-04-13T22:39:11.529"
"203925_1610612751_2017-18","1610612751","2017","00","Joe Harris","12","F-G","6-6","219","SEP 06, 1991","26.0","3","Virginia","203925","2017-18","2018-04-13T22:39:11.529"
"203926_1610612742_2017-18","1610612742","2017","00","Doug McDermott","20","F","6-8","219","JAN 03, 1992","26.0","3","Creighton","203926","2017-18","2018-04-13T22:39:11.529"
"203926_1610612752_2017-18","1610612752","2017","00","Doug McDermott","20","F","6-8","219","JAN 03, 1992","26.0","3","Creighton","203926","2017-18","2018-02-04T07:40:59.388"
"203930_1610612741_2017-18","1610612741","2017","00","Sean Kilpatrick","0","G","6-4","212","JAN 06, 1990","28.0","3","Cincinnati","203930","2017-18","2018-04-13T22:39:11.529"
"203930_1610612746_2017-18","1610612746","2017","00","Sean Kilpatrick","2","G","6-4","212","JAN 06, 1990","28.0","3","Cincinnati","203930","2017-18","2018-03-19T14:36:33.05"
"203930_1610612749_2017-18","1610612749","2017","00","Sean Kilpatrick","9","G","6-4","212","JAN 06, 1990","28.0","3","Cincinnati","203930","2017-18","2018-02-14T04:58:03.217"
"203932_1610612753_2017-18","1610612753","2017","00","Aaron Gordon","00","F","6-9","220","SEP 16, 1995","22.0","3","Arizona","203932","2017-18","2018-04-13T22:39:11.529"
"203933_1610612756_2017-18","1610612756","2017","00","TJ Warren","12","F","6-8","215","SEP 05, 1993","24.0","3","North Carolina State","203933","2017-18","2018-04-13T22:39:11.529"
"203935_1610612738_2017-18","1610612738","2017","00","Marcus Smart","36","G","6-4","220","MAR 06, 1994","24.0","3","Oklahoma State","203935","2017-18","2018-04-13T22:39:11.529"
"203937_1610612759_2017-18","1610612759","2017","00","Kyle Anderson","1","F","6-9","230","SEP 20, 1993","24.0","3","UCLA","203937","2017-18","2018-04-13T22:39:11.529"
"203939_1610612742_2017-18","1610612742","2017","00","Dwight Powell","7","C-F","6-11","240","JUL 20, 1991","26.0","3","Stanford","203939","2017-18","2018-04-13T22:39:11.529"
"203940_1610612753_2017-18","1610612753","2017","00","Adreian Payne","33","F","6-10","237","FEB 19, 1991","26.0","3","Michigan State","203940","2017-18","2018-01-29T06:32:35.042"
"203943_1610612741_2017-18","1610612741","2017","00","Noah Vonleh","30","F","6-9","245","AUG 24, 1995","22.0","3","Indiana","203943","2017-18","2018-04-13T22:39:11.529"
"203943_1610612757_2017-18","1610612757","2017","00","Noah Vonleh","21","F","6-9","245","AUG 24, 1995","22.0","3","Indiana","203943","2017-18","2018-02-04T07:40:59.388"
"203944_1610612747_2017-18","1610612747","2017","00","Julius Randle","30","F-C","6-9","250","NOV 29, 1994","23.0","3","Kentucky","203944","2017-18","2018-04-13T22:39:11.529"
"203948_1610612766_2017-18","1610612766","2017","00","Johnny OBryant III","8","F","6-9","257","JUN 01, 1993","24.0","3","Louisiana State","203948","2017-18","2018-02-04T07:40:59.388"
"203949_1610612755_2017-18","1610612755","2017","00","James Michael McAdoo","14","F","6-9","230","JAN 04, 1993","25.0","3","North Carolina","203949","2017-18","2018-01-15T12:01:23.04"
"203952_1610612750_2017-18","1610612750","2017","00","Andrew Wiggins","22","F","6-8","202","FEB 23, 1995","23.0","3","Kansas","203952","2017-18","2018-04-13T22:39:11.529"
"203953_1610612749_2017-18","1610612749","2017","00","Jabari Parker","12","F","6-8","250","MAR 15, 1995","23.0","3","Duke","203953","2017-18","2018-04-13T22:39:11.529"
"203954_1610612755_2017-18","1610612755","2017","00","Joel Embiid","21","C","7-0","250","MAR 16, 1994","24.0","1","Kansas","203954","2017-18","2018-04-13T22:39:11.529"
"203957_1610612762_2017-18","1610612762","2017","00","Dante Exum","11","G","6-6","190","JUL 13, 1995","22.0","2","","203957","2017-18","2018-04-13T22:39:11.529"
"203960_1610612758_2017-18","1610612758","2017","00","JaKarr Sampson","29","F","6-9","207","MAR 20, 1993","25.0","2","St. Johns (NY)","203960","2017-18","2018-04-13T22:39:11.529"
"203961_1610612765_2017-18","1610612765","2017","00","Eric Moreland","24","F-C","6-10","238","DEC 24, 1991","26.0","2","Oregon State","203961","2017-18","2018-04-13T22:39:11.529"
"203962_1610612760_2017-18","1610612760","2017","00","Josh Huestis","34","G","6-7","230","DEC 19, 1991","26.0","2","Stanford","203962","2017-18","2018-04-13T22:39:11.529"
"203966_1610612746_2017-18","1610612746","2017","00","Jamil Wilson","13","F","6-7","229","NOV 21, 1990","27.0","R","Marquette","203966","2017-18","2018-01-03T15:59:32.473"
"203967_1610612755_2017-18","1610612755","2017","00","Dario Saric","9","F","6-10","223","APR 08, 1994","24.0","1","","203967","2017-18","2018-04-13T22:39:11.529"
"203991_1610612745_2017-18","1610612745","2017","00","Clint Capela","15","C","6-10","240","MAY 18, 1994","23.0","3","","203991","2017-18","2018-04-13T22:39:11.529"
"203992_1610612758_2017-18","1610612758","2017","00","Bogdan Bogdanovic","8","G","6-6","205","AUG 18, 1992","25.0","R","","203992","2017-18","2018-04-13T22:39:11.529"
"203994_1610612757_2017-18","1610612757","2017","00","Jusuf Nurkic","27","C","7-0","280","AUG 23, 1994","23.0","3","","203994","2017-18","2018-04-13T22:39:11.529"
"203998_1610612758_2017-18","1610612758","2017","00","Bruno Caboclo","22","F","6-9","205","SEP 21, 1995","22.0","3","","203998","2017-18","2018-04-13T22:39:11.529"
"203998_1610612761_2017-18","1610612761","2017","00","Bruno Caboclo","5","F","6-9","205","SEP 21, 1995","22.0","3","","203998","2017-18","2018-02-04T07:40:59.388"
"203999_1610612743_2017-18","1610612743","2017","00","Nikola Jokic","15","C","6-10","250","FEB 19, 1995","23.0","2","","203999","2017-18","2018-04-13T22:39:11.529"
"204001_1610612752_2017-18","1610612752","2017","00","Kristaps Porzingis","6","F-C","7-3","240","AUG 02, 1995","22.0","2","","204001","2017-18","2018-04-13T22:39:11.529"
"204020_1610612748_2017-18","1610612748","2017","00","Tyler Johnson","8","G","6-4","190","MAY 07, 1992","25.0","3","Fresno State","204020","2017-18","2018-04-13T22:39:11.529"
"204022_1610612758_2017-18","1610612758","2017","00","Jack Cooley","45","C","6-10","274","APR 12, 1991","27.0","1","Notre Dame","204022","2017-18","2018-04-13T22:39:11.529"
"204025_1610612764_2017-18","1610612764","2017","00","Tim Frazier","8","G","6-1","170","NOV 01, 1990","27.0","3","","204025","2017-18","2018-04-13T22:39:11.529"
"204028_1610612745_2017-18","1610612745","2017","00","Tarik Black","28","F-C","6-9","250","NOV 22, 1991","26.0","3","Kansas","204028","2017-18","2018-04-13T22:39:11.529"
"204037_1610612747_2017-18","1610612747","2017","00","Travis Wear","21","F","6-10","225","SEP 21, 1990","27.0","1","UCLA","204037","2017-18","2018-04-13T22:39:11.529"
"204038_1610612765_2017-18","1610612765","2017","00","Langston Galloway","9","G","6-2","200","DEC 09, 1991","26.0","3","Saint Josephs","204038","2017-18","2018-04-13T22:39:11.529"
"204060_1610612762_2017-18","1610612762","2017","00","Joe Ingles","2","F","6-8","226","OCT 02, 1987","30.0","3","","204060","2017-18","2018-04-13T22:39:11.529"
"204065_1610612762_2017-18","1610612762","2017","00","David Stockton","5","G","5-11","165",
